"Name","Team","G","PA","HR","R","RBI","SB","BB%","K%","ISO","BABIP","AVG","OBP","SLG","wOBA","xwOBA","wRC+","BsR","Off","Def","WAR","playerid"
"Luis Rengifo","LAA","70","265","5","21","23","5","4.9%","16.2%",".137",".320",".278",".322",".415",".322",".297","110","2.2","5.1","-4.5","0.9","19858"
"Trayce Thompson","- - -","39","121","4","15","19","2","12.4%","34.7%",".190",".373",".248",".347",".438",".345",".345","125","1.8","5.3","-0.5","0.9","9952"
"Daniel Vogelbach","- - -","84","312","13","32","38","0","15.1%","24.4%",".202",".280",".236",".353",".437",".347",".357","125","-2.1","7.0","-8.8","0.9","14130"
"Miguel Rojas","MIA","94","346","6","27","28","7","5.5%","11.6%",".106",".253",".238",".284",".344",".276",".295","79","-2.1","-10.5","7.5","0.9","7802"
"Nolan Gorman","STL","59","214","11","31","25","1","8.9%","31.8%",".207",".307",".238",".313",".446",".331",".355","117","0.8","5.0","-3.5","0.9","22263"
"Eli White","TEX","47","117","3","16","10","12","9.4%","35.0%",".105",".290",".200",".274",".305",".260",".255","68","4.2","-0.1","5.1","0.9","19346"
"Ryan Mountcastle","BAL","91","385","14","42","52","4","5.7%","25.5%",".179",".304",".252",".294",".431",".311",".347","101","0.4","0.7","-4.3","0.9","18373"
"Evan Longoria","SFG","49","169","9","21","19","0","11.2%","25.4%",".216",".278",".243",".331",".459",".342",".333","123","-1.3","3.4","-0.7","0.9","9368"
"Anthony Rendon","LAA","45","188","5","15","24","2","12.2%","17.0%",".154",".252",".228",".324",".383",".314",".332","104","-0.3","0.5","2.0","0.9","12861"
"Danny Mendick","CHW","31","106","3","22","15","1","6.6%","21.7%",".155",".352",".289",".343",".443",".343",".273","126","1.0","4.1","0.8","0.9","18889"
"Sam Haggerty","SEA","38","81","3","16","9","5","3.7%","27.2%",".211",".392",".303",".346",".513",".370",".288","149","1.1","5.6","0.0","0.8","18054"
"Luis Gonzalez","SFG","69","254","4","25","30","9","9.1%","18.9%",".129",".341",".286",".354",".415",".336",".288","119","0.3","6.1","-6.8","0.8","20332"
"Andrew Vaughn","CHW","82","348","10","42","49","0","5.7%","15.5%",".164",".329",".299",".348",".462",".351",".325","131","-1.4","11.0","-14.1","0.8","26197"
"Jean Segura","PHI","44","179","6","22","19","8","5.6%","14.5%",".132",".296",".275",".324",".407",".320",".314","104","1.4","2.2","-0.5","0.8","5933"
"Meibrys Viloria","TEX","12","35","2","7","3","0","17.1%","34.3%",".241",".333",".241",".371",".483",".373",".336","147","0.9","2.7","3.9","0.8","17109"
"Adam Duvall","ATL","86","315","12","39","36","0","6.7%","32.1%",".188",".278",".213",".276",".401",".295",".294","86","2.6","-2.7","-0.5","0.8","10950"
"Seiya Suzuki","CHC","64","255","8","28","30","5","9.8%","26.7%",".181",".327",".256",".329",".436",".331",".314","111","-0.5","2.9","-4.0","0.8","30116"
"Joc Pederson","SFG","87","285","17","36","43","3","9.1%","22.1%",".250",".251",".242",".319",".492",".345",".377","125","-0.3","8.2","-10.4","0.8","11899"
"Kyle Higashioka","NYY","55","163","6","19","18","0","6.1%","22.7%",".156",".215",".197",".248",".354",".262",".300","69","0.5","-5.3","7.6","0.8","5517"
"Keston Hiura","MIL","43","144","8","20","17","4","11.1%","43.8%",".213",".412",".238",".354",".451",".356",".320","128","0.9","5.7","-3.2","0.8","20003"
"Joey Bart","SFG","59","177","8","21","16","2","10.2%","40.7%",".173",".316",".205",".299",".378",".302",".294","96","-1.5","-2.3","3.6","0.8","21524"
"Brian Anderson","MIA","54","205","3","26","12","1","10.7%","28.3%",".122",".361",".256",".346",".378",".322",".317","111","0.5","3.1","-2.8","0.8","18289"
"Max Muncy","LAD","85","347","10","42","34","2","17.3%","25.1%",".149",".197",".167",".314",".317",".289",".324","87","1.4","-3.9","-0.7","0.8","13301"
"Gary Sanchez","MIN","79","306","10","28","40","2","6.9%","28.1%",".176",".265",".211",".275",".387",".289",".326","87","-1.7","-6.3","3.9","0.8","11442"
"Jake McCarthy","ARI","47","144","3","24","12","5","6.9%","26.4%",".152",".352",".265",".322",".417",".323",".299","105","2.7","3.6","-1.3","0.8","21622"
"Austin Barnes","LAD","41","135","4","20","15","2","13.3%","17.0%",".142",".184",".177",".304",".319",".285",".309","84","-1.4","-3.9","6.4","0.7","12158"
"Luke Williams","- - -","49","87","1","15","6","9","9.2%","26.4%",".089",".364",".266",".333",".354",".303",".256","98","1.8","1.6","2.5","0.7","19931"
"Kyle Farmer","CIN","89","352","6","39","50","4","6.5%","16.2%",".122",".282",".248",".322",".370",".307",".325","92","-2.9","-6.3","1.4","0.7","14813"
"Brandon Crawford","SFG","72","279","5","29","33","1","7.9%","20.4%",".117",".257",".215",".297",".332",".280",".276","81","0.6","-5.5","3.0","0.7","5343"
"Jose Siri","- - -","50","154","3","19","10","7","5.8%","34.4%",".120",".253",".176",".234",".296",".235",".257","52","3.3","-5.2","7.3","0.7","17452"
"Tommy Pham","- - -","93","395","11","58","39","7","10.6%","25.8%",".135",".301",".239",".319",".374",".307",".310","91","2.8","-1.2","-5.3","0.7","2967"
"Isiah Kiner-Falefa","NYY","96","354","0","47","32","15","5.1%","13.6%",".049",".318",".275",".317",".324",".283",".287","84","1.0","-5.6","1.3","0.7","16512"
"Rowdy Tellez","MIL","99","390","21","42","68","0","9.5%","19.2%",".239",".246",".239",".321",".478",".339",".356","116","-5.0","2.5","-9.0","0.7","15679"
"Tyrone Taylor","MIL","73","270","11","27","36","1","5.2%","23.3%",".200",".258",".228",".278",".428",".305",".302","93","0.6","-1.5","-0.9","0.7","13675"
"Aledmys Diaz","HOU","69","241","9","28","26","1","6.6%","17.4%",".166",".279",".256",".311",".422",".321",".328","112","-4.1","-1.0","0.2","0.7","15937"
"Charlie Blackmon","COL","95","417","16","51","60","2","6.0%","17.5%",".192",".289",".266",".317",".458",".333",".320","101","1.3","1.7","-9.1","0.7","7859"
"Randy Arozarena","TBR","100","417","12","44","47","20","6.5%","25.4%",".162",".317",".251",".312",".414",".316",".294","111","-6.5","-1.2","-5.2","0.7","19290"
"Luis Urias","MIL","74","312","12","36","38","1","10.6%","22.1%",".167",".259",".230",".321",".396",".316",".304","102","-0.1","0.4","-4.6","0.7","16622"
"Lars Nootbaar","STL","50","131","5","19","17","1","12.2%","26.0%",".177",".276",".230",".321",".407",".319",".315","109","0.5","1.8","0.1","0.7","21454"
"Christian Bethancourt","- - -","65","211","5","25","21","4","5.2%","22.7%",".132",".285",".234",".281",".365",".284",".342","88","-1.0","-3.9","3.6","0.7","10028"
"Whit Merrifield","KCR","95","420","6","51","42","15","7.1%","14.5%",".112",".266",".240",".290",".352",".282",".303","80","2.1","-7.4","0.5","0.7","11281"
"Carlos Santana","- - -","82","327","10","30","37","0","15.6%","14.1%",".158",".215",".209",".333",".366",".313",".357","104","0.1","1.5","-5.5","0.7","2396"
"Owen Miller","CLE","92","349","5","41","42","1","6.6%","20.3%",".125",".291",".244",".301",".370",".292",".288","89","1.1","-3.4","-1.3","0.7","24655"
"Taylor Trammell","SEA","32","94","3","14","9","2","11.7%","25.5%",".222",".291",".235",".323",".457",".337",".319","125","-0.3","2.4","0.9","0.7","19960"
"Rob Refsnyder","BOS","34","109","4","16","12","0","9.2%","21.1%",".191",".362",".309",".385",".500",".382",".409","148","-0.1","5.8","-3.1","0.6","13770"
"Kevin Newman","PIT","34","138","0","12","14","4","5.8%","17.4%",".124",".343",".279",".326",".403",".319",".292","105","-0.3","0.5","0.5","0.6","17696"
"Odubel Herrera","PHI","62","197","5","23","21","6","5.6%","21.3%",".141",".281",".238",".279",".378",".287",".272","81","0.8","-3.5","2.5","0.6","11476"
"Tucupita Marcano","PIT","23","82","2","10","6","1","6.1%","24.4%",".149",".327",".257",".304",".405",".309",".238","99","0.4","0.3","2.6","0.6","22871"
"Ben Gamel","PIT","70","253","4","28","23","4","11.9%","25.7%",".127",".309",".232",".328",".359",".308",".327","98","1.6","1.0","-4.0","0.6","12160"
"Jorge Soler","MIA","72","306","13","32","34","0","10.1%","29.4%",".193",".256",".207",".295",".400",".305",".322","99","-0.8","-1.1","-3.7","0.6","14221"
"Mike Brosseau","MIL","46","108","4","9","15","1","9.3%","25.0%",".167",".369",".292",".370",".458",".364",".297","134","0.5","4.8","-2.8","0.6","19683"
"Jonathan Davis","MIL","26","75","0","9","3","7","16.0%","25.3%",".016",".349",".242",".365",".258",".296",".297","88","1.8","0.7","2.4","0.6","15104"
"Jesus Sanchez","MIA","93","325","12","36","33","1","7.4%","26.5%",".182",".245",".205",".271",".387",".288",".295","87","-1.4","-6.2","0.7","0.6","19913"
"Matt Reynolds","- - -","69","205","3","29","18","4","9.3%","27.3%",".098",".349",".255",".327",".353",".304",".286","89","0.8","-1.9","0.4","0.6","13788"
"Roberto Perez","PIT","21","69","2","8","8","0","13.0%","36.2%",".133",".364",".233",".333",".367",".314",".308","102","-0.3","-0.1","3.2","0.6","2900"
"Danny Jansen","TOR","32","107","9","14","23","0","5.6%","15.9%",".289",".164",".216",".271",".505",".329",".394","111","-0.5","0.8","1.3","0.6","16535"
"Gio Urshela","MIN","89","334","10","37","45","0","6.6%","16.2%",".160",".282",".261",".305",".422",".314",".320","104","-4.4","-2.8","-2.3","0.6","10681"
"Garrett Stubbs","PHI","31","77","4","12","11","2","9.1%","22.1%",".246",".313",".275",".342",".522",".371",".307","138","1.2","4.7","-1.9","0.6","18067"
"Jason Vosler","SFG","23","74","4","10","10","1","9.5%","25.7%",".242",".341",".288",".351",".530",".372",".320","144","-0.5","3.3","-0.6","0.6","16686"
"Kyle Garlick","MIN","51","116","8","18","18","0","6.9%","25.0%",".257",".275",".257",".319",".514",".357",".348","135","0.8","5.3","-3.8","0.5","18063"
"Kris Bryant","COL","42","181","5","28","14","0","9.4%","14.9%",".169",".338",".306",".376",".475",".370",".344","125","-0.8","4.6","-5.6","0.5","15429"
"Carson Kelly","ARI","52","177","6","24","19","0","5.6%","21.5%",".173",".258",".228",".282",".401",".297",".283","88","-0.8","-3.4","2.5","0.5","13620"
"Tyler Naquin","- - -","60","218","7","30","34","3","6.0%","24.3%",".199",".305",".249",".304",".448",".322",".320","102","1.4","2.0","-4.4","0.5","13359"
"Nathaniel Lowe","TEX","99","401","15","45","45","1","6.2%","24.2%",".173",".345",".282",".327",".455",".339",".323","123","-1.5","8.8","-16.5","0.5","19566"
"Mauricio Dubon","- - -","63","168","4","22","19","1","6.0%","8.3%",".118",".217",".222",".265",".340",".265",".294","72","-1.0","-6.5","6.0","0.5","16530"
"Marwin Gonzalez","NYY","57","130","3","12","10","2","6.9%","26.9%",".137",".288",".222",".287",".359",".285",".285","85","0.5","-1.7","2.5","0.5","5497"
"Eric Haase","DET","68","208","8","26","26","0","7.2%","26.4%",".178",".285",".236",".288",".414",".304",".317","97","-1.3","-1.9","0.2","0.5","14111"
"Tom Murphy","SEA","14","42","1","9","1","0","19.0%","31.0%",".152",".474",".303",".439",".455",".397",".421","168","-0.5","2.8","0.7","0.5","13499"
"Jonathan India","CIN","52","223","7","25","23","2","4.5%","24.2%",".151",".306",".249",".309",".400",".313",".278","95","-1.6","-2.9","0.0","0.5","21523"
"Brandon Belt","SFG","65","247","8","23","21","1","13.0%","27.9%",".157",".313",".238",".348",".395",".330",".340","115","-1.1","3.4","-7.2","0.5","10264"
"Yoan Moncada","CHW","59","236","5","22","28","0","7.2%","27.1%",".115",".264",".203",".267",".318",".260",".283","67","0.9","-7.9","5.1","0.5","17232"
"Jake Marisnick","PIT","31","82","2","9","6","2","4.9%","29.3%",".156",".314",".234",".272",".390",".283",".270","81","-0.5","-2.3","4.0","0.5","11339"
"Jesse Winker","SEA","97","403","10","34","38","0","14.1%","17.9%",".128",".259",".227",".337",".356",".312",".342","108","-3.3","0.2","-8.5","0.5","13590"
"Orlando Arcia","ATL","52","178","7","17","25","0","9.6%","23.0%",".165",".286",".247",".320",".411",".321",".330","103","-0.9","-0.2","-1.5","0.5","13185"
"James Outman","LAD","3","12","1","5","3","0","8.3%","33.3%",".500","1.000",".600",".667","1.100",".721",".484","380","0.0","3.9","0.1","0.5","24770"
"Alex Verdugo","BOS","99","414","6","39","52","1","5.3%","11.1%",".104",".284",".264",".304",".368",".293",".330","85","-1.1","-8.1","-0.6","0.5","17027"
"Royce Lewis","MIN","12","41","2","5","5","0","2.4%","12.2%",".250",".303",".300",".317",".550",".370",".319","144","0.2","2.2","0.9","0.5","20437"
"Gilberto Celestino","MIN","69","179","0","17","9","0","6.7%","21.2%",".055",".352",".270",".328",".325",".294",".266","90","-1.9","-4.0","2.7","0.5","20233"
"Nick Gordon","MIN","84","241","4","25","17","4","4.6%","26.1%",".140",".359",".271",".318",".412",".318",".334","107","0.3","2.2","-5.5","0.5","16337"
"Reese McGuire","- - -","54","169","0","12","10","0","3.6%","19.5%",".058",".293",".234",".268",".292",".249",".249","59","-0.6","-8.5","7.5","0.5","15674"
"Nelson Velazquez","CHC","34","83","5","14","15","2","8.4%","30.1%",".263",".283",".237",".301",".500",".343",".344","120","0.0","2.0","-0.6","0.4","23359"
"Luke Voit","SDP","82","344","13","38","48","1","11.3%","32.0%",".191",".302",".225",".317",".416",".320",".334","109","-3.3","0.3","-8.1","0.4","14811"
"P.J. Higgins","CHC","36","99","4","14","16","0","9.1%","20.2%",".227",".328",".284",".357",".511",".375",".268","141","-0.6","4.2","-3.6","0.4","18433"
"Eloy Jimenez","CHW","30","111","5","11","20","0","4.5%","23.4%",".175",".338",".291",".324",".466",".340",".357","123","0.5","3.4","-3.0","0.4","17484"
"Johan Camargo","PHI","52","166","3","8","15","0","7.8%","22.3%",".079",".295",".237",".297",".316",".276",".267","74","0.6","-4.5","2.7","0.4","14950"
"Donovan Solano","CIN","33","120","2","11","13","0","4.2%","20.0%",".127",".365",".300",".350",".427",".341",".328","114","-0.9","1.1","-1.3","0.4","8623"
"Victor Robles","WSN","90","277","4","35","26","13","4.7%","24.9%",".085",".303",".231",".290",".316",".272",".247","71","2.6","-6.8","1.2","0.4","18363"
"Josh Smith","TEX","40","146","1","15","11","2","12.3%","17.8%",".058",".281",".231",".345",".289",".295",".313","92","0.2","-1.1","0.2","0.4","26396"
"Nick Ahmed","ARI","17","54","3","7","7","0","3.7%","27.8%",".212",".265",".231",".259",".442",".302",".227","91","0.1","-0.5","2.2","0.4","12147"
"Eric Hosmer","SDP","90","369","8","32","40","0","8.9%","14.9%",".119",".304",".272",".336",".391",".317",".306","107","-4.7","-1.8","-7.3","0.4","3516"
"Nolan Jones","CLE","20","68","2","10","13","0","11.8%","29.4%",".183",".368",".267",".353",".450",".346",".369","127","-0.8","1.3","0.0","0.4","20529"
"Connor Joe","COL","92","409","5","50","24","6","12.2%","20.8%",".116",".312",".247",".350",".364",".321",".317","92","-0.4","-4.0","-6.6","0.4","16572"
"Edward Olivares","KCR","36","109","3","15","12","2","6.4%","22.0%",".131",".370",".303",".358",".434",".347",".346","126","0.4","3.5","-3.6","0.4","19698"
"Luke Maile","CLE","44","120","0","13","8","0","12.5%","27.5%",".088",".296",".206",".308",".294",".275",".272","77","-0.5","-3.7","3.2","0.3","13355"
"Darick Hall","PHI","26","98","5","14","12","0","4.1%","29.6%",".258",".322",".258",".296",".516",".346",".333","122","-0.4","2.2","-2.2","0.3","19717"
"Mitch Garver","TEX","54","215","10","23","24","1","10.7%","24.7%",".197",".228",".207",".298",".404",".308",".319","101","0.3","0.6","-4.2","0.3","15161"
"Oneil Cruz","PIT","36","141","8","20","27","5","5.0%","34.8%",".233",".273",".218",".255",".451",".301",".299","94","-0.3","-1.4","-0.3","0.3","21711"
"Adam Engel","CHW","78","201","2","27","14","10","5.5%","27.9%",".106",".338",".245",".294",".351",".283",".257","83","1.8","-2.0","-1.3","0.3","15082"
"Yonathan Daza","COL","83","285","1","37","23","0","6.0%","12.3%",".065",".338",".300",".347",".365",".316",".317","89","-1.1","-4.9","-1.8","0.3","15794"
"Nomar Mazara","SDP","49","166","2","16","18","0","6.0%","22.3%",".091",".348",".273",".325",".364",".306",".304","100","1.1","1.1","-3.7","0.3","14553"
"Jake Burger","CHW","51","183","8","20","26","0","5.5%","30.6%",".208",".324",".250",".302",".458",".326",".318","114","-1.0","1.8","-4.7","0.3","22275"
"Curt Casali","SFG","41","126","4","13","14","0","11.9%","28.6%",".139",".300",".231",".325",".370",".310",".290","101","-0.3","-0.1","-1.3","0.3","12510"
"Jordan Luplow","ARI","63","178","11","24","26","4","9.6%","28.1%",".242",".165",".172",".264",".414",".293",".289","85","0.6","-2.5","-0.7","0.3","16424"
"Francisco Mejia","TBR","59","185","6","24","23","0","1.1%","25.9%",".165",".318",".258",".265",".423",".295",".253","96","-0.4","-1.2","-1.9","0.3","16403"
"Jason Delay","PIT","17","47","1","4","4","0","4.3%","25.5%",".140",".367",".279",".340",".419",".335",".287","116","-0.6","0.2","0.9","0.3","19806"
"Aristides Aquino","CIN","33","97","3","10","9","2","3.1%","45.4%",".138",".298",".181",".206",".319",".228",".211","38","0.7","-6.3","5.7","0.3","15482"
"Josh Lowe","TBR","52","198","2","24","13","3","7.6%","33.3%",".122",".336",".221",".284",".343",".276",".272","83","2.0","-1.8","-1.8","0.3","19953"
"David Villar","SFG","22","77","1","8","7","0","16.9%","35.1%",".117",".303",".183",".351",".300",".305",".287","98","0.3","0.2","-0.2","0.3","24782"
"Joey Gallo","NYY","82","273","12","32","24","2","14.7%","38.8%",".180",".217",".159",".282",".339",".281",".300","82","1.4","-4.3","-1.8","0.3","14128"
"Rafael Ortega","CHC","88","285","5","25","24","8","11.2%","19.6%",".119",".277",".234",".322",".352",".300",".303","91","-4.4","-7.5","0.2","0.3","10323"
"Andrew McCutchen","MIL","88","390","10","46","46","8","8.5%","18.7%",".140",".295",".256",".323",".396",".317",".327","102","-2.5","-1.8","-9.2","0.3","9847"
"Darin Ruf","SFG","90","314","11","46","38","2","12.7%","27.1%",".157",".272",".216",".328",".373",".315",".329","105","0.2","2.0","-10.4","0.2","9929"
"Ildemaro Vargas","- - -","11","30","1","5","4","0","10.0%","6.7%",".185",".250",".259",".333",".444",".338",".276","117","0.4","0.9","0.3","0.2","13324"
"Tyler Heineman","- - -","45","122","0","13","7","1","4.1%","12.3%",".044",".245",".212",".258",".257",".233",".247","47","-0.2","-7.8","5.8","0.2","13897"
"Joe Dunand","MIA","3","11","1","2","1","0","0.0%","27.3%",".400",".333",".300",".364",".700",".448",".206","197","0.1","1.3","0.5","0.2","19727"
"Roman Quinn","- - -","33","64","0","10","6","4","7.8%","39.1%",".086",".333",".190",".266",".276",".246",".218","58","0.5","-2.7","2.7","0.2","13546"
"Tyler O'Neill","STL","55","228","5","29","33","8","8.8%","28.9%",".119",".309",".233",".298",".351",".286",".304","87","-0.7","-4.3","-1.3","0.2","15711"
