Name,Team,G,PA,HR,R,RBI,SB,BB%,K%,ISO,BABIP,AVG,OBP,SLG,wOBA,xwOBA,wRC+,BsR,Off,Def,WAR,NameASCII,PlayerId,MLBAMID
"Luis Torrens","- - -",18,30,0,1,4,0,0.033333333,0.3,0.107142857,0.368421052,0.25,0.3,0.357142857,0.28944936792055764,0.26,81.80399641798363,-0.04616309981793165,-0.7227772687868784,-1.0030460134148598,-0.07029327744310762,"Luis Torrens",15905,620443
"Josh Donaldson","- - -",51,189,13,18,26,0,0.116402116,0.264550264,0.266666667,0.115384615,0.151515151,0.248677248,0.418181818,0.2844439306587139,0.329,78.42806827571042,-2.723121649120003,-7.650589809763847,0.5083481830079108,-0.07145301585131666,"Josh Donaldson",5038,518626
"Meibrys Viloria","CLE",10,4,0,0,0,0,0.25,0,0,0,0,0.25,0,0.17398175597190857,0.307,3.731244386155641,-0.20769385294988751,-0.6690907400084034,-0.18424300849437714,-0.07154024662789213,"Meibrys Viloria",17109,650619
"Matt Reynolds","CIN",2,5,0,1,0,0,0,0.6,0,0.5,0.2,0.2,0.2,0.17651079893112182,0.139,-1.6600313232735733,0.2923061619512737,-0.33747263843512576,-0.5628867084160447,-0.07280071817728422,"Matt Reynolds",13788,608703
"MJ Melendez","KCR",148,602,16,65,56,6,0.102990033,0.282392026,0.163227017,0.31054131,0.234521575,0.315614617,0.397748592,0.31017307658990223,0.325,91.84253916984889,-0.7501672701910138,-6.634277487517133,-14.559740260243416,-0.07433032189909083,"MJ Melendez",22197,669004
"Juniel Querecuto","STL",9,21,0,2,0,0,0.047619047,0.285714285,0.05,0.142857142,0.1,0.142857142,0.15,0.13439290580295382,0.226,-22.44669335248911,0.48461230006068945,-2.701302446546932,1.2366581782698631,-0.07474185867565274,"Juniel Querecuto",12140,578570
"Kole Calhoun","CLE",43,174,6,18,25,0,0.074712643,0.212643678,0.159235669,0.24137931,0.216560509,0.281609195,0.375796178,0.2859970773088521,0.302,81.3751164092539,0.10091741196811199,-3.782124927443121,-2.89356005191803,-0.07631021219122514,"Kole Calhoun",11200,594777
"Darin Ruf","- - -",20,57,0,3,3,0,0.140350877,0.280701754,0.06122449,0.333333333,0.224489795,0.333333333,0.285714285,0.28700277470705804,0.361,79.1731385136068,0.17689841240644455,-1.293945130140375,-1.4286430329084396,-0.07794306606771542,"Darin Ruf",9929,573131
"Cal Mitchell","PIT",2,5,0,0,0,0,0.2,0.2,0,0,0,0.2,0,0.13918540477752686,0.347,-22.96538587095452,-0.007693849969655275,-0.7694582542772062,-0.21827830374240875,-0.08151334691406063,"Cal Mitchell",22169,668751
"Luis Urías","- - -",52,177,3,18,18,0,0.118644067,0.231638418,0.104166667,0.25,0.194444444,0.337142857,0.298611111,0.2978175643512181,0.298,82.80619248802944,-1.4846925223246217,-5.244769294128908,-1.630566030740738,-0.08549156833701058,"Luis Urias",16622,649966
"Travis Blankenhorn","WSN",10,37,1,2,1,0,0.162162162,0.162162162,0.096774194,0.166666666,0.161290322,0.297297297,0.258064516,0.2624280581603179,0.316,60.65724504292282,0.12306150328367949,-1.680513824866736,-0.5390510112047195,-0.0956918183912209,"Travis Blankenhorn",18395,663905
"Wade Meckler","SFG",20,64,0,6,4,0,0.09375,0.390625,0.017857143,0.419354838,0.232142857,0.328125,0.25,0.2728443145751953,0.268,71.77605091823975,0.9461230244487524,-1.2919051407299533,-1.8770589232444763,-0.09868514843449383,"Wade Meckler",31490,685133
"Cal Stevenson","SFG",6,12,0,1,0,0,0.25,0.166666666,0,0,0,0.25,0,0.17398175597190857,0.275,5.505112728276431,-0.12308155139908195,-1.52802017218843,0.11351529508829117,-0.10030030186537484,"Cal Stevenson",22411,670276
"Michael Siani","- - -",8,6,0,1,0,1,0.166666666,0.166666666,0,0,0,0.166666666,0,0.11598783731460571,0.258,-25.579609242418552,-0.2297978480346501,-1.2410017729557987,-0.0054505887196788505,-0.10391529955975491,"Michael Siani",22557,672279
"Andrew Velazquez","LAA",54,94,2,12,3,13,0.106382978,0.319148936,0.111111111,0.244897959,0.172839506,0.263736263,0.283950617,0.2488097391285739,0.221,51.57169253667112,1.9875048981048167,-3.467014056829745,-0.7999800443649292,-0.10709431085124349,"Andrew Velazquez",14196,623205
"Franchy Cordero","NYY",24,71,6,9,13,0,0.028169014,0.352112676,0.289855072,0.184210526,0.188405797,0.211267605,0.478260869,0.28614822827594383,0.291,81.43482441926383,0.04614305170252919,-1.5332372617437242,-2.0037790536880493,-0.11220758639112229,"Franchy Cordero",14567,614173
"Ben Gamel","SDP",6,15,0,2,2,0,0,0.133333333,0.066666666,0.23076923,0.2,0.2,0.266666666,0.20059186617533367,0.255,24.810100614172466,0.1846123030409217,-1.2127806749073282,-0.4292510002851486,-0.11280164756859681,"Ben Gamel",12160,592325
"Jordan Lawlar","ARI",14,34,0,2,0,1,0.058823529,0.323529411,0,0.2,0.129032258,0.205882352,0.129032258,0.16612053092788248,0.188,-3.741161723505846,0.12403905810788274,-4.246125774691586,1.9456400573253632,-0.1139466627664324,"Jordan Lawlar",29976,691783
"Matt Duffy","KCR",79,209,2,17,16,1,0.057416267,0.18660287,0.073298429,0.302631578,0.2513089,0.306220095,0.324607329,0.28110319746738416,0.296,71.69263514443125,-0.41546789836138487,-7.504305699002784,-0.7663292232900858,-0.11680153437103133,"Matt Duffy",13836,622110
"Yonny Hernández","LAD",14,27,0,5,4,0,0.074074074,0.296296296,0.045454545,0.2,0.136363636,0.23076923,0.181818181,0.1971830794444451,0.202,19.685665072687684,0.3615307561121881,-2.325202959864772,0.20707949995994568,-0.11953012714333522,"Yonny Hernandez",19432,660634
"Brad Miller","TEX",27,67,1,8,6,0,0.149253731,0.164179104,0.125,0.244444444,0.214285714,0.328358208,0.339285714,0.30024310813021304,0.309,86.72552557296449,-0.13079544948413968,-1.1964622806058105,-2.2801723070442677,-0.11973482738653042,"Brad Miller",12775,543543
"Andrew Knizner","STL",70,241,10,30,31,2,0.049792531,0.25726141,0.183035714,0.287581699,0.241071428,0.2875,0.424107142,0.3057315021753311,0.286,92.40739994801945,-1.269304744899273,-3.536429191280858,-5.904609680175781,-0.12311778037165494,"Andrew Knizner",19514,668800
"Carter Kieboom","WSN",27,94,4,12,11,0,0.063829787,0.287234042,0.16091954,0.25,0.206896551,0.265957446,0.367816091,0.2765533854352667,0.245,70.12593272384245,-0.5461831553839147,-4.025468134254832,-0.4474479854106903,-0.1268459486984278,"Carter Kieboom",19958,666198
"Nick Allen","OAK",106,329,4,29,20,5,0.051671732,0.158054711,0.0660066,0.253012048,0.221122112,0.263157894,0.287128712,0.2445554345753909,0.247,55.181808637464464,-0.19914273684844375,-17.86682316823281,5.3967097997665405,-0.12910118889965955,"Nick Allen",22277,669397
"Henry Ramos","CIN",23,86,0,9,5,2,0.127906976,0.244186046,0.067567567,0.339622641,0.243243243,0.348837209,0.31081081,0.30275757298913114,0.298,82.96747861052711,-0.8221441181376576,-2.6370127235844656,-1.6137509644031525,-0.13185715383325286,"Henry Ramos",11481,592656
"Carlos Pérez","CHW",27,53,1,5,3,0,0.075471698,0.207547169,0.142857143,0.243243243,0.204081632,0.264150943,0.346938775,0.2674644926808915,0.253,65.42119032017607,-0.36924466164782643,-2.565158115770519,-0.624426007270813,-0.1385304722732017,"Carlos Perez",20805,656024
"Rylan Bannon","HOU",2,6,0,0,0,0,0,0.5,0,0,0,0,0,0,0.088,-100,0,-1.568103197075409,-0.09259259700775146,-0.14527056168197963,"Rylan Bannon",19768,676625
"Ryan Kreidler","DET",11,18,0,2,0,0,0,0.388888888,0,0.181818181,0.111111111,0.111111111,0.111111111,0.09806155496173435,0.099,-51.29090934579173,0.48461230006068945,-2.7783694820641447,0.6929930076003075,-0.14697245156830374,"Ryan Kreidler",25867,668952
"Eli White","ATL",6,17,0,1,0,0,0.117647058,0.411764705,0,0.142857142,0.071428571,0.235294117,0.071428571,0.176496239269481,0.299,2.028390655056297,0.06922460161149502,-1.9943347159194045,-0.07795420289039612,-0.1489131506182858,"Eli White",19346,642201
"Kevin Padlo","LAA",3,8,0,1,0,0,0,0,0.125,0.125,0.125,0.125,0.25,0.15547125041484833,0.211,-13.126257583191094,0.10000000149011612,-0.9843830418066004,-0.7854959890246391,-0.14938349398950662,"Kevin Padlo",16593,656821
"Braden Shewmake","ATL",2,4,0,0,0,0,0,0.25,0,0,0,0,0,0,0.12,-100,0,-1.0718901076962433,-0.6064696907997131,-0.15377267409457812,"Braden Shewmake",25817,669699
"Adam Haseley","CHW",28,39,0,6,2,1,0.076923076,0.205128205,0.055555555,0.285714285,0.222222222,0.282051282,0.277777777,0.25309346272395206,0.289,55.45985291115938,0.03075535176321864,-2.0505967918018317,-0.8369660079479218,-0.15583333051871068,"Adam Haseley",19878,656514
"Austin Meadows","DET",6,21,0,0,2,0,0,0.142857142,0.047619047,0.277777777,0.238095238,0.238095238,0.285714285,0.2273326658067249,0.222,38.31388281063515,-0.13077540136873722,-1.6829338030037229,-0.5951419919729233,-0.15602599024177147,"Austin Meadows",15672,640457
"Tommy La Stella","SEA",12,24,0,2,2,0,0.125,0.208333333,0.047619048,0.25,0.19047619,0.291666666,0.238095238,0.2491338774561882,0.245,57.997340257562094,-0.5461630998179317,-1.7540251728092573,-0.6481480002403259,-0.15823903530016994,"Tommy La Stella",12371,600303
"Taylor Kohlwey","SDP",5,13,0,0,0,0,0,0.384615384,0,0.25,0.153846153,0.153846153,0.153846153,0.13577753763932449,0.094,-18.637150002412728,0.08461230155080557,-1.8262608183648803,-0.2079690806567669,-0.15869950422002269,"Taylor Kohlwey",19212,670128
"Mike Zunino","CLE",42,140,3,11,11,0,0.107142857,0.435714285,0.129032258,0.316666666,0.177419354,0.271428571,0.306451612,0.2605296530893871,0.243,63.72226853761248,-1.7154277991503477,-7.800944632567416,1.4520900547504425,-0.15887965595389447,"Mike Zunino",13265,572287
"Osleivis Basabe","TBR",31,94,1,15,12,0,0.063829787,0.265957446,0.091954023,0.295081967,0.218390804,0.276595744,0.310344827,0.26167768239974976,0.256,66.98757197184302,0.42401899956166744,-3.294197140127838,-1.513710856437683,-0.16103036449622077,"Osleivis Basabe",23985,678545
"Jared Young","CHC",16,47,2,8,8,2,0.063829787,0.276595744,0.279069768,0.214285714,0.186046511,0.255319148,0.465116279,0.3016206660169236,0.281,88.27968201996245,0.44614305766299367,-0.2363606991669388,-3.0117900371551514,-0.16430171112847242,"Jared Young",20404,676724
"Bubba Thompson","TEX",37,60,0,10,4,4,0.066666666,0.266666666,0.113207547,0.236842105,0.16981132,0.237288135,0.283018867,0.23023546045109378,0.226,38.199442067966636,1.0865474077872932,-3.356418256383866,-0.353909969329834,-0.16674620977385118,"Bubba Thompson",22261,669352
"Trayce Thompson","- - -",72,179,6,17,17,2,0.134078212,0.430167597,0.130718955,0.271428571,0.163398692,0.284916201,0.294117647,0.2663107414485356,0.277,64.88111103899071,0.6691644438542426,-6.893081408871253,-0.8725719936192036,-0.16733571549497012,"Trayce Thompson",9952,572204
"Chadwick Tromp","ATL",6,16,0,1,1,0,0,0.4375,0.0625,0.222222222,0.125,0.125,0.1875,0.13289524987339973,0.157,-27.198836660431024,0.09230615152046084,-2.4292631919416623,0.17722900211811066,-0.17023139123625533,"Chadwick Tromp",16953,644433
"Peyton Burdick","MIA",14,37,1,4,2,1,0.081081081,0.486486486,0.151515152,0.357142857,0.181818181,0.27027027,0.333333333,0.26900192209192225,0.246,65.02760867990496,0.24614305468276143,-1.3570833136831584,-1.6308509409427643,-0.17230810525865442,"Peyton Burdick",25459,680814
"Romy Gonzalez","CHW",44,97,3,11,14,7,0.020618556,0.37113402,0.182795699,0.272727272,0.193548387,0.208333333,0.376344086,0.2443731271972259,0.281,49.41531714985101,3.115367623511702,-2.763857312851826,-2.26623697578907,-0.1730241324624415,"Romy Gonzalez",21562,663853
"David Villar","SFG",46,140,5,15,12,1,0.078571428,0.321428571,0.169354839,0.173333333,0.14516129,0.235714285,0.314516129,0.24442933925560542,0.305,52.72852575120173,0.20863132644444704,-7.991012277899966,1.4700620472431183,-0.1748759699571844,"David Villar",24782,681584
"Zack Short","DET",112,253,7,17,33,5,0.110671936,0.260869565,0.135746606,0.255033557,0.203619909,0.292,0.339366515,0.2812094910144806,0.296,75.65882162359168,-0.6385494810529053,-8.017446185973863,-2.39683997631073,-0.1815222480531414,"Zack Short",19562,670097
"Brian O'Keefe","SEA",8,21,0,0,2,0,0.095238095,0.333333333,0.105263158,0.166666666,0.105263157,0.19047619,0.210526315,0.18473305021013534,0.21,13.35764696209645,-0.3153877118602395,-2.495499904565932,-0.10847696661949158,-0.18852250785720678,"Brian O'Keefe",16680,657247
"Brandon Dixon","SDP",33,86,2,10,9,1,0.011627906,0.360465116,0.126582279,0.291666666,0.202531645,0.244186046,0.329113924,0.2489392923754315,0.242,57.219026082180505,0.18459225492551923,-4.37385477111941,-0.46317994594573975,-0.19031589550255773,"Brandon Dixon",15214,641525
"Lawrence Butler","OAK",42,129,4,10,10,0,0.031007751,0.271317829,0.130081301,0.258823529,0.211382113,0.240310077,0.341463414,0.25106223378070563,0.291,59.69202276484946,-0.5769585552625358,-6.807273853493042,0.5137566924095154,-0.19061900855927727,"Lawrence Butler",22542,671732
"Pete Crow-Armstrong","CHC",13,19,0,3,1,2,0.157894736,0.368421052,0,0,0,0.176470588,0,0.1228106512742884,0.263,-31.582757331891923,-0.46728954603895545,-3.5648541832353664,0.9909467771649361,-0.19214028500645022,"Pete Crow-Armstrong",27769,691718
"Brett Phillips","LAA",40,71,3,9,6,3,0.112676056,0.507042253,0.158730159,0.333333333,0.174603174,0.267605633,0.333333333,0.2676231584078829,0.236,64.61229003177283,0.2624882613308728,-2.7480220469991887,-1.6354799717664719,-0.19661306884488927,"Brett Phillips",14735,621433
"Nelson Cruz","SDP",49,152,5,9,23,1,0.039473684,0.302631578,0.153846154,0.322580645,0.244755244,0.282894736,0.398601398,0.2908675315364307,0.297,85.32495197676077,0.16149065690115094,-2.602209434367719,-4.545609951019287,-0.19663888733676738,"Nelson Cruz",2434,443558
"Josh Lester","BAL",11,23,0,0,4,0,0.04347826,0.304347826,0,0.266666666,0.181818181,0.217391304,0.181818181,0.18374534793522046,0.211,10.691711125098363,-0.23846925282850862,-2.6996806367584507,-0.0762300193309784,-0.19889247471414084,"Josh Lester",17737,623507
"Johan Camargo","SFG",8,20,0,0,2,0,0.05,0.2,0,0.285714285,0.222222222,0.3,0.222222222,0.2476085513830185,0.37,54.859659856622,-0.5461630998179317,-1.6647316815697792,-1.018520012497902,-0.19964798155973817,"Johan Camargo",14950,622666
"David Dahl","SDP",4,9,1,1,1,0,0,0.222222222,0.333333333,0,0.111111111,0.111111111,0.444444444,0.2226733366648356,0.353,39.6120619089981,0.10000000149011612,-0.5733804498504967,-1.8229610174894333,-0.20838799842484618,"David Dahl",13744,621311
"Andre Lipcius","DET",13,38,1,3,4,0,0.078947368,0.210526315,0.114285715,0.346153846,0.285714285,0.342105263,0.4,0.3262116595318443,0.289,106.85225633788097,0.21536766225472093,0.5273618536507164,-3.945516102015972,-0.21212712225884217,"Andre Lipcius",25822,686531
"Mitch Haniger","SFG",61,229,6,27,28,1,0.065502183,0.283842794,0.156398104,0.269503546,0.208530805,0.266375545,0.364928909,0.2743864085476471,0.317,72.80976899892953,0.48455217806622386,-7.2300968578904055,-2.7016550563275814,-0.21279214325503765,"Mitch Haniger",14274,571745
"Alan Trejo","COL",83,227,4,24,26,5,0.070484581,0.224669603,0.111111112,0.285714285,0.231884057,0.287610619,0.342995169,0.27735775392667383,0.278,56.10165106819763,0.49320352729409933,-11.853238946592615,1.9699979424476624,-0.21474564630156265,"Alan Trejo",20056,676701
"Tyler Naquin","CHW",5,8,0,0,0,0,0,0.875,0,0,0,0,0,0,0.032,-100,0,-2.1085722285608215,-0.34584300220012665,-0.21764053363539093,"Tyler Naquin",13359,571980
"Jonathan Schoop","DET",55,151,0,15,7,0,0.086092715,0.245033112,0.058823529,0.287128712,0.213235294,0.278145695,0.272058823,0.24854864387322737,0.281,53.019823624618134,0.5384091129526496,-7.961629545024804,0.6495340019464493,-0.21766993277186997,"Jonathan Schoop",11265,570731
"César Salazar","HOU",13,19,0,1,0,0,0.052631578,0.315789473,0,0.166666666,0.111111111,0.157894736,0.111111111,0.1295281585894133,0.172,-28.336326093185814,-0.12308155139908195,-3.044760653275654,0.21007800102233887,-0.21830087036600607,"Cesar Salazar",21587,663967
"José Tena","CLE",18,34,0,2,3,0,0.088235294,0.382352941,0.064516129,0.388888888,0.225806451,0.294117647,0.29032258,0.2643556191640742,0.238,66.37425236198729,-0.4615508057177067,-1.8314233992010556,-1.5182610303163528,-0.2188478768294001,"Jose Tena",23691,677588
"Curt Casali","CIN",40,96,0,8,6,0,0.114583333,0.239583333,0.025,0.245614035,0.175,0.29032258,0.2,0.23855313178031676,0.278,39.92905622916447,0.3076537507586181,-6.837366796076118,1.3497309684753418,-0.22123585631251616,"Curt Casali",12510,592200
"Bobby Dalbec","BOS",21,53,1,6,1,1,0.075471698,0.528301886,0.102040816,0.45,0.204081632,0.264150943,0.306122448,0.25383369990114896,0.273,50.78850496632028,0.41536766523495317,-2.7097886094474197,-1.3564069867134094,-0.2259398803963932,"Bobby Dalbec",19966,666915
"Jason Vosler","CIN",20,65,3,6,10,0,0.046153846,0.384615384,0.209677419,0.205882352,0.161290322,0.2,0.370967741,0.24133195693676288,0.216,41.7917973192725,0.8461430263705552,-3.8416166618444887,-0.6561570167541504,-0.227789180075546,"Jason Vosler",16686,613564
"Adam Engel","SDP",5,6,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0.085,-100,-0.42210400104522705,-1.9806551812663498,-0.5271237883716822,-0.22968574134931913,"Adam Engel",15082,641553
"Ehire Adrianza","ATL",5,11,0,0,0,0,0.09090909,0.363636363,0,0,0,0.09090909,0,0.06326609308069403,0.157,-73.87363054822804,-0.007693849969655275,-2.3773983945021815,-0.3620300143957138,-0.23580750422994776,"Ehire Adrianza",8418,501303
"Jonathan Araúz","NYM",27,66,3,3,9,0,0.075757575,0.272727272,0.152542373,0.131578947,0.13559322,0.203125,0.288135593,0.21725914347916842,0.243,35.29670166259206,0.2230615122243762,-5.067943212285715,0.31314120069146156,-0.25002287025130854,"Jonathan Arauz",20275,660620
"David Hamilton","BOS",15,39,0,2,0,2,0.153846153,0.256410256,0.06060606,0.173913043,0.121212121,0.256410256,0.181818181,0.21610795228909224,0.222,24.63875076657786,0.016345206648111343,-3.5052708607811374,-0.3477500081062317,-0.2521018838959199,"David Hamilton",27531,666152
"Hanser Alberto","CHW",30,90,3,11,16,0,0.044444444,0.144444444,0.170731707,0.223880597,0.219512195,0.261363636,0.390243902,0.2791625701568343,0.27,73.52975993027664,-0.6154077495448291,-3.469905468193799,-2.1605691015720367,-0.256598876634899,"Hanser Alberto",11902,593643
"Joey Meneses","WSN",154,657,13,71,89,0,0.05783866,0.197869101,0.126022913,0.329087048,0.274959083,0.321156773,0.400981996,0.3144811247581761,0.285,95.55018740492659,-4.438709892798215,-8.060930394298756,-16.8930903673172,-0.2575031492862445,"Joey Meneses",14366,608841
"Terrin Vavra","BAL",27,56,0,9,5,1,0.089285714,0.214285714,0,0.324324324,0.244897959,0.314814814,0.244897959,0.2605607973204719,0.309,63.93664985561993,-0.03079544799402356,-2.450617366578734,-2.067183017730713,-0.26080961516112433,"Terrin Vavra",24400,679631
"Kyren Paris","LAA",15,46,0,4,1,3,0.086956521,0.369565217,0,0.173913043,0.1,0.2,0.1,0.1564433799849616,0.239,-12.452422048633291,0.9307553651742637,-5.267307206246725,1.054841011762619,-0.26423406435047814,"Kyren Paris",26420,677347
"J.P. Martínez","TEX",17,44,1,7,4,0,0.045454545,0.363636363,0.1,0.32,0.225,0.25,0.325,0.24585368281060999,0.23,49.02527592388063,0.4307553502731025,-2.2566728545645756,-1.938642978668213,-0.2692979902312432,"J.P. Martinez",24451,679881
"Ji Hwan Bae","PIT",111,371,2,54,32,24,0.080862533,0.247978436,0.080838323,0.309917355,0.230538922,0.296195652,0.311377245,0.27185549101103906,0.266,65.96788885562019,3.1240052171051502,-12.519374756606641,-2.816659927368164,-0.2695313808927937,"Ji Hwan Bae",23818,678225
"Luis Guillorme","NYM",54,120,1,12,9,0,0.083333333,0.233333333,0.102803738,0.29113924,0.224299065,0.288135593,0.327102803,0.2685448481486394,0.231,69.675255203955,0.2076537567190826,-4.300992833549222,-2.489701986312866,-0.2696795957809657,"Luis Guillorme",16451,641645
"Bligh Madris","HOU",12,30,0,4,0,0,0.133333333,0.233333333,0.038461539,0.210526315,0.153846153,0.266666666,0.192307692,0.2225046694278717,0.29,36.11071760167142,-0.15385695127770305,-2.4504210722399136,-1.2942170202732086,-0.27177789685045983,"Bligh Madris",20054,676632
"Chris Owings","PIT",11,25,0,0,0,0,0,0.48,0,0.307692307,0.16,0.16,0.16,0.14120863914489745,0.129,-21.609143006131788,-0.0307753998786211,-3.7975881384502617,0.20680900663137436,-0.273163450344513,"Chris Owings",10030,572008
"Salvador Perez","KCR",140,580,23,59,80,0,0.03275862,0.23275862,0.167286245,0.293814432,0.25464684,0.292387543,0.421933085,0.30205504877583966,0.326,86.2154954301891,-3.715568098705262,-13.295192155877544,-9.171780109405518,-0.2757746211505957,"Salvador Perez",7304,521692
"Hunter Dozier","KCR",29,91,2,8,9,2,0.087912087,0.318681318,0.121951219,0.25,0.182926829,0.252747252,0.304878048,0.24678545338766916,0.243,47.905152346146956,0.8615107303485274,-4.818713437729084,-1.0445950329303741,-0.27642838466104463,"Hunter Dozier",15117,641531
"Abraham Almonte","NYM",8,16,0,1,0,0,0.0625,0.5,0.066666667,0.142857142,0.066666666,0.125,0.133333333,0.1212310642004013,0.184,-29.074188554005083,-0.007693849969655275,-2.5664398686844305,-0.754954993724823,-0.27686036693093286,"Abraham Almonte",5486,501659
"Edwin Ríos","CHC",18,34,1,3,2,0,0.147058823,0.470588235,0.142857143,0.09090909,0.071428571,0.235294117,0.214285714,0.21922038758502288,0.274,33.04397058436224,-0.04616309981793165,-2.8667299821898213,-1.142229087650776,-0.28430337051359744,"Edwin Rios",18316,621458
"Francisco Mejía","TBR",50,160,5,22,19,0,0.0375,0.2375,0.173333334,0.266055045,0.226666666,0.257861635,0.4,0.2798071211239077,0.241,79.55406558493479,-0.8144502532668412,-4.734181190666436,-3.573540210723877,-0.2864634357108323,"Francisco Mejia",16403,642336
"Matt Beaty","- - -",30,72,0,8,4,0,0.083333333,0.194444444,0.065573771,0.29787234,0.229508196,0.347222222,0.295081967,0.3000878087348408,0.269,85.40789674400786,-1.761570850852877,-3.039363893566863,-2.3923130482435226,-0.2977009697607125,"Matt Beaty",17710,607461
"Garrett Stubbs","PHI",41,125,1,15,12,2,0.072,0.232,0.079646017,0.26506024,0.203539823,0.274193548,0.28318584,0.25215175219120517,0.21,53.62663809499877,0.7845722306519747,-6.397444106119009,-0.8702700138092041,-0.3002678811313745,"Garrett Stubbs",18067,596117
"Irving Lopez","STL",5,12,0,0,1,0,0,0.416666666,0,0,0,0,0,0,0.086,-100,0,-3.159942334607208,-0.2977367043495178,-0.3040309734991205,"Irving Lopez",20463,676761
"Jesús Aguilar","OAK",36,115,5,8,9,0,0.069565217,0.269565217,0.163461538,0.260869565,0.221153846,0.280701754,0.384615384,0.2815204842814377,0.244,80.80428201385588,-1.5769585254602134,-4.22199406613576,-2.762252926826477,-0.306911890946554,"Jesus Aguilar",11342,542583
"Trey Cabbage","LAA",22,56,1,5,7,1,0.035714285,0.464285714,0.113207547,0.37037037,0.207547169,0.232142857,0.320754716,0.23759110804115022,0.185,43.795453125580885,-0.2913486477918923,-4.062628739806179,-0.9195440113544464,-0.30711349661818804,"Trey Cabbage",21078,663550
"Matt Carpenter","SDP",76,237,5,18,31,1,0.17299578,0.282700421,0.143617022,0.231404958,0.175531914,0.322033898,0.319148936,0.2925909666691796,0.31,86.4802292098246,-0.1539371437393129,-4.123891088826082,-7.06321120262146,-0.31080402607203594,"Matt Carpenter",8090,572761
"Jonah Bride","OAK",40,106,0,9,7,0,0.103773584,0.207547169,0.034090909,0.220588235,0.170454545,0.285714285,0.204545454,0.23696445056370327,0.323,49.9200874363088,-2.0298379263840616,-8.39044749034274,1.6339040100574493,-0.3146900959703728,"Jonah Bride",24703,681146
"Jose Barrero","CIN",46,149,2,15,17,3,0.10067114,0.295302013,0.105263158,0.306818181,0.218045112,0.295302013,0.32330827,0.2762799419012646,0.276,65.21862122679438,0.49420110788196325,-5.926772075881738,-2.3569198846817017,-0.3200859474065877,"Jose Barrero",23378,676480
"Brian Serven","COL",11,23,0,0,1,0,0,0.434782608,0.043478261,0.23076923,0.130434782,0.130434782,0.173913043,0.13082078228826108,0.133,-42.12706895676443,-0.11538770142942667,-4.165550027710932,0.13869696855545044,-0.3234362774271663,"Brian Serven",19422,661531
"Blake Rutherford","WSN",16,36,0,4,2,0,0.027777777,0.277777777,0,0.24,0.171428571,0.194444444,0.171428571,0.16642363866170248,0.163,-3.697785217689233,-0.05385694978758693,-4.679155552146341,0.18378698825836182,-0.32601397319337694,"Blake Rutherford",19957,666164
"Yonathan Daza","COL",24,80,0,8,7,1,0.0375,0.1625,0.081081081,0.322580645,0.27027027,0.303797468,0.351351351,0.28648335496081584,0.253,62.218852065459565,-0.4384892964735627,-4.183326391441286,-1.8191880285739899,-0.3269011605224913,"Yonathan Daza",15794,602074
"Nick Senzel","CIN",104,330,13,49,42,6,0.078787878,0.224242424,0.162790698,0.268518518,0.235880398,0.296969696,0.398671096,0.30204000852324747,0.297,82.48647072404592,1.2787532680667937,-5.881945531143067,-8.696218967437744,-0.3331705943168851,"Nick Senzel",19293,669222
"Starling Marte","NYM",86,341,5,38,28,24,0.046920821,0.202346041,0.076190476,0.302904564,0.247619047,0.300884955,0.323809523,0.2778363592878601,0.315,75.90367139202421,4.134525317698717,-6.046067082043924,-8.924909830093384,-0.3349903838808569,"Starling Marte",9241,516782
"Taylor Motter","STL",29,82,0,3,2,0,0.060975609,0.37804878,0.039473684,0.288888888,0.171052631,0.231707317,0.210526315,0.2044208914768405,0.233,24.49544911000119,0.3768984004855156,-7.29415091726372,1.1124280095100403,-0.3379798824207425,"Taylor Motter",12399,600301
"Avisaíl García","MIA",37,118,3,8,12,2,0.050847457,0.330508474,0.129629629,0.257575757,0.185185185,0.24137931,0.314814814,0.24101950655812804,0.296,46.270043061081346,0.24612300656735897,-7.609240623506378,0.1940399408340454,-0.3387415038377098,"Avisail Garcia",5760,541645
"Alika Williams","PIT",46,112,0,7,6,0,0.080357142,0.3125,0.049504951,0.303030303,0.198019801,0.27027027,0.247524752,0.23825703762673042,0.249,43.4457019026734,-0.292346250731498,-8.14020961545354,0.9219079613685608,-0.3394801341569332,"Alika Williams",27604,675961
"Luken Baker","STL",33,99,2,9,10,0,0.131313131,0.313131313,0.104651163,0.301886792,0.209302325,0.313131313,0.313953488,0.2854513465756118,0.318,78.81292133832709,-1.2000400992110372,-3.79884733573489,-2.9992700815200806,-0.3417216857434482,"Luken Baker",21497,663609
"Jake Alu","WSN",51,175,2,14,16,5,0.057142857,0.24,0.062893082,0.29059829,0.226415094,0.281609195,0.289308176,0.2560979785590336,0.284,56.41397721816804,0.43936661817133427,-9.0110963359998,-0.40755000710487366,-0.3449768379882913,"Jake Alu",25569,666906
"Cooper Hummel","SEA",10,26,0,2,0,1,0.076923076,0.346153846,0.043478261,0.142857142,0.086956521,0.192307692,0.130434782,0.16323869503461397,0.257,-1.5412520683952204,-0.33077539689838886,-3.494110297600963,-0.8720436193980277,-0.3472990704740299,"Cooper Hummel",19458,669450
